N,종목명,현재가,전일비,등락률,액면가,매출액,자산총계,영업이익
963.0,새론오토모티브,4155.0,95.0,-2.24%,500.0,1380.0,2562.0,-31.0
964.0,남성,2200.0,5.0,-0.23%,500.0,981.0,2712.0,25.0
965.0,호전실업,8120.0,20.0,+0.25%,500.0,4800.0,3161.0,406.0
966.0,체시스,2465.0,50.0,-1.99%,500.0,605.0,843.0,28.0
967.0,상신브레이크,3660.0,0.0,0.00%,500.0,4890.0,5436.0,141.0
968.0,HL D&I,2075.0,10.0,+0.48%,5000.0,14721.0,16674.0,526.0
969.0,한투 S&P500 선물 ETN,15620.0,150.0,-0.95%,0.0,,,
970.0,명문제약,2295.0,5.0,-0.22%,500.0,1521.0,2304.0,64.0
971.0,고려산업,3115.0,20.0,-0.64%,1000.0,2784.0,2747.0,44.0
972.0,ACE 미국WideMoat가치주,22170.0,260.0,-1.16%,0.0,,,
973.0,보해양조,557.0,6.0,-1.07%,500.0,909.0,1474.0,1.0
974.0,ACE 25-06 회사채(AA-이상)액티브,10285.0,0.0,0.00%,0.0,,,
975.0,KODEX 한국대만IT프리미어,19775.0,180.0,-0.90%,0.0,,,
976.0,보락,1281.0,33.0,-2.51%,200.0,484.0,609.0,33.0
977.0,유성기업,2950.0,5.0,+0.17%,500.0,2968.0,4270.0,67.0
978.0,대신 인버스 천연가스 선물 ETN(H),9555.0,365.0,+3.97%,0.0,,,
979.0,영보화학,3815.0,180.0,+4.95%,500.0,830.0,1804.0,50.0
980.0,화승알앤에이,3990.0,10.0,-0.25%,500.0,6579.0,4226.0,155.0
981.0,KODEX 국채선물10년,66320.0,115.0,+0.17%,0.0,,,
982.0,남광토건,7660.0,10.0,+0.13%,5000.0,4504.0,3459.0,111.0
983.0,마이티 26-09 특수채(AAA)액티브,102885.0,80.0,+0.08%,0.0,,,
984.0,유한양행우,63500.0,100.0,-0.16%,1000.0,,,
985.0,KODEX 은선물(H),4565.0,30.0,+0.66%,0.0,,,
986.0,신한 레버리지 은 선물 ETN(H),7470.0,100.0,+1.36%,0.0,,,
987.0,금비,74600.0,900.0,-1.19%,5000.0,2510.0,2963.0,59.0
988.0,히어로즈 종합채권(AA-이상)액티브,103535.0,5.0,0.00%,0.0,,,
989.0,TIGER 미국투자등급회사채액티브(H),51345.0,60.0,+0.12%,0.0,,,
990.0,KBSTAR 미국단기투자등급회사채액티브,10390.0,60.0,+0.58%,0.0,,,
991.0,NH프라임리츠,3980.0,15.0,-0.38%,500.0,29.0,1002.0,25.0
992.0,대동전자,7070.0,260.0,+3.82%,500.0,413.0,2512.0,22.0
993.0,KODEX 미국메타버스나스닥액티브,8935.0,85.0,-0.94%,0.0,,,
994.0,KODEX 차이나CSI300,9875.0,0.0,0.00%,0.0,,,
995.0,서울식품,197.0,4.0,-1.99%,100.0,643.0,709.0,13.0
996.0,비상교육,5670.0,90.0,-1.56%,500.0,2530.0,3092.0,35.0
997.0,갤럭시아에스엠,2665.0,0.0,0.00%,500.0,301.0,579.0,42.0
998.0,인터지스,2455.0,25.0,+1.03%,500.0,7200.0,4332.0,354.0
999.0,마니커,1149.0,8.0,-0.69%,500.0,3206.0,1746.0,-70.0
1000.0,이건산업,6650.0,0.0,0.00%,5000.0,3293.0,4428.0,193.0
1001.0,CS홀딩스,62900.0,400.0,+0.64%,5000.0,1753.0,3641.0,156.0
1002.0,평화산업,1321.0,2.0,-0.15%,500.0,5199.0,2366.0,57.0
1003.0,삼성공조,8900.0,30.0,+0.34%,500.0,957.0,3087.0,87.0
1004.0,신송홀딩스,6110.0,80.0,-1.29%,500.0,2094.0,2424.0,86.0
1005.0,TIGER 200 중공업,3425.0,55.0,-1.58%,0.0,,,
1006.0,혜인,5680.0,0.0,0.00%,500.0,1780.0,2405.0,27.0
1007.0,화천기공,32800.0,50.0,+0.15%,5000.0,2441.0,4740.0,82.0
1008.0,SH에너지화학,649.0,1.0,-0.15%,500.0,1674.0,1242.0,8.0
1009.0,씨아이테크,1436.0,21.0,-1.44%,500.0,567.0,947.0,6.0
1010.0,오리엔트바이오,606.0,3.0,+0.50%,500.0,288.0,811.0,15.0
1011.0,미래에셋 레버리지 코스닥150 선물 ETN,35860.0,815.0,-2.22%,0.0,,,
1012.0,마스턴프리미어리츠,2695.0,10.0,+0.37%,1000.0,41.0,1701.0,-55.0
1013.0,ARIRANG 신흥국MSCI(합성 H),9010.0,55.0,-0.61%,0.0,,,
1014.0,KODEX 미국종합채권SRI액티브(H),100055.0,110.0,+0.11%,0.0,,,
1015.0,한솔로지스틱스,2560.0,70.0,-2.66%,500.0,10154.0,2745.0,363.0
1016.0,ACE 미국빅테크TOP7 Plus,10510.0,85.0,-0.80%,0.0,,,
1017.0,SG글로벌,1577.0,22.0,+1.41%,500.0,677.0,1859.0,-14.0
1018.0,까뮤이앤씨,1570.0,30.0,-1.87%,500.0,1951.0,1955.0,-159.0
1019.0,KODEX 미국달러선물인버스2X,6705.0,40.0,-0.59%,0.0,,,
1020.0,플레이그램,558.0,0.0,0.00%,100.0,1313.0,3036.0,-69.0
1021.0,쌍방울,269.0,0.0,0.00%,500.0,1033.0,1677.0,6.0
1022.0,TIMEFOLIO K바이오액티브,8495.0,15.0,+0.18%,0.0,,,
1023.0,DSR,4370.0,30.0,-0.68%,500.0,3675.0,3647.0,358.0
1024.0,KB 인버스 천연가스 선물 ETN,15495.0,605.0,+4.06%,0.0,,,
1025.0,한솔홈데코,865.0,3.0,-0.35%,1000.0,2834.0,3195.0,27.0
1026.0,조비,13400.0,160.0,-1.18%,5000.0,1486.0,1300.0,119.0
1027.0,삼화왕관,32100.0,0.0,0.00%,5000.0,1544.0,2228.0,36.0
1028.0,신한 WTI원유 선물 ETN(H),6820.0,35.0,-0.51%,0.0,,,
1029.0,신한 인버스 2X 코스닥 150 선물 ETN,6785.0,125.0,+1.88%,0.0,,,
1030.0,천일고속,47100.0,400.0,-0.84%,5000.0,377.0,548.0,-74.0
1031.0,하이스틸,3325.0,5.0,+0.15%,500.0,3164.0,2925.0,169.0
1032.0,코오롱인더우,24150.0,100.0,-0.41%,5000.0,,,
1033.0,세원정공,6650.0,20.0,+0.30%,500.0,1592.0,6741.0,120.0
1034.0,한화솔루션우,25750.0,750.0,-2.83%,5000.0,,,
1035.0,대우부품,1344.0,14.0,-1.03%,500.0,1005.0,912.0,-58.0
1036.0,케이비아이동국실업,594.0,2.0,-0.34%,500.0,6142.0,5536.0,-10.0
1037.0,부산산업,62600.0,200.0,-0.32%,5000.0,1526.0,1347.0,53.0
1038.0,TIGER 화장품,2425.0,10.0,+0.41%,0.0,,,
1039.0,KBSTAR 중기우량회사채,105205.0,90.0,+0.09%,0.0,,,
1040.0,한세엠케이,2155.0,35.0,-1.60%,500.0,2715.0,2248.0,-211.0
1041.0,두산2우B,72600.0,1400.0,-1.89%,5000.0,,,
1042.0,문배철강,3155.0,20.0,-0.63%,500.0,1922.0,2069.0,30.0
1043.0,한일철강,2420.0,70.0,-2.81%,500.0,2552.0,3392.0,40.0
1044.0,에이엔피,1430.0,2.0,-0.14%,500.0,1075.0,1068.0,-107.0
1045.0,KBSTAR 게임테마,9695.0,35.0,-0.36%,0.0,,,
1046.0,GS우,36050.0,200.0,-0.55%,5000.0,,,
1047.0,아모레G우,9970.0,0.0,0.00%,500.0,,,
1048.0,SK케미칼우,30300.0,200.0,-0.66%,5000.0,,,
1049.0,서원,1350.0,12.0,-0.88%,500.0,2757.0,2662.0,2.0
1050.0,KODEX 26-12 회사채(AA-이상)액티브,10075.0,10.0,+0.10%,0.0,,,
1051.0,신한 인버스 2X WTI원유 선물 ETN(H),101.0,0.0,0.00%,0.0,,,
1052.0,메리츠 레버리지 미국채30년 ETN(H),6385.0,60.0,+0.95%,0.0,,,
1053.0,사조씨푸드,3705.0,25.0,+0.68%,1000.0,2011.0,3507.0,136.0
1054.0,TIGER 경기방어,8930.0,10.0,-0.11%,0.0,,,
1055.0,KB Wise 분할매매 ETN,10505.0,0.0,0.00%,0.0,,,
1056.0,동양피스톤,4785.0,10.0,-0.21%,500.0,3979.0,3743.0,74.0
1057.0,KODEX 200미국채혼합,12460.0,65.0,+0.52%,0.0,,,
1058.0,핸즈코퍼레이션,2870.0,15.0,+0.53%,500.0,7783.0,8626.0,-667.0
1059.0,삼정펄프,25050.0,0.0,0.00%,5000.0,1745.0,2327.0,47.0
1060.0,대유에이텍,1599.0,258.0,+19.24%,500.0,14040.0,13752.0,-320.0
1061.0,진양폴리,6180.0,10.0,+0.16%,500.0,527.0,461.0,33.0
1062.0,우성,19980.0,20.0,-0.10%,5000.0,6123.0,4020.0,-6.0
1063.0,KODEX 미국달러선물,12175.0,35.0,+0.29%,0.0,,,
1064.0,DSR제강,4285.0,30.0,-0.70%,500.0,2617.0,2594.0,264.0
1065.0,한국종합기술,5600.0,70.0,-1.23%,500.0,2837.0,3327.0,54.0
1066.0,메리츠 KAP 통안채 3개월 ETN,51070.0,0.0,0.00%,0.0,,,
1067.0,히어로즈 CD금리액티브(합성),102140.0,45.0,+0.04%,0.0,,,
1068.0,일진디스플,1187.0,8.0,-0.67%,500.0,1243.0,1173.0,11.0
1069.0,우진플라임,3055.0,5.0,+0.16%,500.0,2546.0,2852.0,226.0
1070.0,TIGER 국채3년,106435.0,55.0,+0.05%,0.0,,,
1071.0,대림B&Co,3645.0,10.0,+0.28%,1000.0,2535.0,3376.0,15.0
1072.0,인디에프,800.0,5.0,-0.62%,500.0,1353.0,1197.0,-130.0
1073.0,ACE G2전기차&자율주행액티브,8065.0,165.0,-2.00%,0.0,,,
1074.0,티에이치엔,3330.0,40.0,-1.19%,500.0,4697.0,3714.0,11.0
1075.0,ARIRANG 미국S&P500(H),19290.0,280.0,-1.43%,0.0,,,
1076.0,미래에셋맵스리츠,2970.0,0.0,0.00%,1000.0,60.0,2893.0,39.0
1077.0,성보화학,2960.0,20.0,-0.67%,500.0,664.0,1708.0,19.0
1078.0,QV 레버리지 S&P500 ETN,29530.0,775.0,-2.56%,0.0,,,
1079.0,부국증권우,19670.0,10.0,-0.05%,5000.0,,,
1080.0,WOORI 단기국공채액티브,51140.0,5.0,+0.01%,0.0,,,
1081.0,IHQ,3585.0,0.0,0.00%,500.0,468.0,2463.0,-322.0
1082.0,모나미,3110.0,15.0,+0.48%,1000.0,1495.0,2184.0,63.0
1083.0,ACE 미국30년국채선물레버리지(합성 H),7765.0,65.0,+0.84%,0.0,,,
1084.0,KODEX 아시아달러채권SRI플러스액티브,52495.0,425.0,+0.82%,0.0,,,
1085.0,시디즈,28750.0,100.0,+0.35%,500.0,2433.0,851.0,0.0
1086.0,영흥,567.0,1.0,-0.18%,500.0,5274.0,5357.0,42.0
1087.0,ARIRANG K방산Fn,11965.0,80.0,-0.66%,0.0,,,
1088.0,SJM,3680.0,10.0,+0.27%,500.0,1802.0,2433.0,71.0
1089.0,미래에셋 레버리지 코스피200 선물 ETN,28530.0,270.0,-0.94%,0.0,,,
1090.0,미래에셋증권우,4010.0,5.0,-0.12%,5000.0,,,
1091.0,메타랩스,2260.0,15.0,+0.67%,2500.0,227.0,900.0,-20.0
1092.0,키움 미국달러선물 ETN,11255.0,25.0,+0.22%,0.0,,,
1093.0,에스메디,392.0,2.0,+0.51%,500.0,191.0,1899.0,-3.0
1094.0,에쓰씨엔지니어링,1726.0,23.0,+1.35%,500.0,1372.0,1065.0,78.0
1095.0,SJM홀딩스,3715.0,65.0,+1.78%,500.0,1842.0,3282.0,82.0
1096.0,KODEX 차이나H레버리지(H),1353.0,29.0,-2.10%,0.0,,,
1097.0,KBSTAR 고배당,12465.0,85.0,-0.68%,0.0,,,
1098.0,삼일씨엔에스,4345.0,15.0,-0.34%,1000.0,2412.0,4114.0,-70.0
1099.0,HANARO e커머스,10795.0,185.0,-1.68%,0.0,,,
1100.0,SOL 미국S&P500,12780.0,125.0,-0.97%,0.0,,,
1101.0,세원이앤씨,1270.0,0.0,0.00%,500.0,1266.0,2827.0,18.0
1102.0,HANARO 32-10 국고채액티브,54710.0,35.0,+0.06%,0.0,,,
1103.0,KB 레버리지 KRX 2차전지 K-뉴딜 ETN,4960.0,225.0,-4.34%,0.0,,,
1104.0,롯데칠성우,70100.0,500.0,-0.71%,500.0,,,
1105.0,키움 코스피 200 ETN,10815.0,0.0,0.00%,0.0,,,
1106.0,KODEX Fn Top10동일가중,7725.0,80.0,-1.02%,0.0,,,
1107.0,선도전기,3000.0,0.0,0.00%,500.0,619.0,1317.0,-169.0
1108.0,한창제지,902.0,3.0,-0.33%,500.0,2149.0,2831.0,13.0
1109.0,대상홀딩스우,58600.0,0.0,0.00%,1000.0,,,
1110.0,현대건설우,50700.0,300.0,-0.59%,5000.0,,,
1111.0,티웨이홀딩스,479.0,1.0,-0.21%,500.0,115.0,2107.0,-19.0
1112.0,KBSTAR KP달러채권액티브,51230.0,320.0,+0.63%,0.0,,,
1113.0,범양건영,2145.0,15.0,-0.69%,1000.0,1198.0,2151.0,-123.0
1114.0,HANARO 종합채권(AA-이상)액티브,105755.0,0.0,0.00%,0.0,,,
1115.0,ACE 단기채권알파액티브,104910.0,35.0,+0.03%,0.0,,,
1116.0,히어로즈 26-09 회사채(AA-이상)액티브,51430.0,65.0,+0.13%,0.0,,,
1117.0,KBSTAR 중국본토대형주CSI100,14360.0,35.0,+0.24%,0.0,,,
1118.0,케이탑리츠,1073.0,2.0,+0.19%,1000.0,216.0,2702.0,175.0
1119.0,TIGER 코스닥150 레버리지,12395.0,255.0,-2.02%,0.0,,,
1120.0,HANARO CAPEX설비투자iSelect,10475.0,125.0,-1.18%,0.0,,,
1121.0,남양유업우,256000.0,2500.0,-0.97%,5000.0,,,
1122.0,MH에탄올,6860.0,0.0,0.00%,500.0,1107.0,4474.0,219.0
1123.0,DL이앤씨2우(전환),23850.0,100.0,-0.42%,5000.0,,,
1124.0,KBSTAR 국채선물5년추종인버스,54830.0,100.0,-0.18%,0.0,,,
1125.0,TIGER 미국S&P500레버리지(합성 H),31275.0,845.0,-2.63%,0.0,,,
1126.0,한투 레버리지 천연가스 선물 ETN B,9965.0,745.0,-6.96%,0.0,,,
1127.0,신세계건설,12410.0,110.0,-0.88%,5000.0,14324.0,10356.0,-120.0
1128.0,TIGER 글로벌클라우드컴퓨팅INDXX,10500.0,120.0,-1.13%,0.0,,,
1129.0,KB 레버리지 나스닥 100 ETN,16510.0,405.0,-2.39%,0.0,,,
1130.0,계양전기,1818.0,0.0,0.00%,500.0,3651.0,2976.0,-106.0
1131.0,ACE 삼성그룹섹터가중,14980.0,140.0,-0.93%,0.0,,,
1132.0,신한 블룸버그 2X 천연가스 선물 ETN,9885.0,750.0,-7.05%,0.0,,,
1133.0,키움 코스닥 150 ETN,12185.0,0.0,0.00%,0.0,,,
1134.0,KODEX Fn시스템반도체,9540.0,75.0,-0.78%,0.0,,,
1135.0,에셋플러스 글로벌플랫폼액티브,7565.0,145.0,-1.88%,0.0,,,
1136.0,하나 Solactive 2X US Tech Top 10 ETN(H),48285.0,0.0,0.00%,0.0,,,
1137.0,KODEX K-신재생에너지액티브,13595.0,230.0,-1.66%,0.0,,,
1138.0,진양화학,3050.0,45.0,-1.45%,500.0,291.0,446.0,-11.0
1139.0,유엔젤,3650.0,50.0,-1.35%,500.0,300.0,610.0,8.0
1140.0,솔루스첨단소재1우,5670.0,80.0,-1.39%,100.0,,,
1141.0,평화홀딩스,3265.0,5.0,+0.15%,500.0,7402.0,5584.0,36.0
1142.0,KB 레버리지 S&P 500 선물 ETN(H),11835.0,315.0,-2.59%,0.0,,,
1143.0,영화금속,884.0,0.0,0.00%,500.0,2849.0,2207.0,-11.0
1144.0,한화투자증권우,9780.0,10.0,-0.10%,5000.0,,,
1145.0,TIMEFOLIO Kstock액티브,8715.0,40.0,-0.46%,0.0,,,
1146.0,TIGER 미국나스닥100레버리지(합성),13930.0,310.0,-2.18%,0.0,,,
1147.0,KODEX 유럽탄소배출권선물ICE(H),11060.0,430.0,+4.05%,0.0,,,
1148.0,KODEX 증권,6610.0,30.0,-0.45%,0.0,,,
1149.0,ACE 인도네시아MSCI(합성),10330.0,30.0,-0.29%,0.0,,,
1150.0,미래에셋 홍콩H 선물 ETN(H),9085.0,125.0,-1.36%,0.0,,,
1151.0,국동,783.0,37.0,-4.51%,500.0,3299.0,1750.0,170.0
1152.0,신풍제약우,20400.0,50.0,-0.24%,500.0,,,
1153.0,삼화전자,3695.0,45.0,-1.20%,1000.0,483.0,687.0,-43.0
1154.0,KBSTAR Fn컨택트대표,7210.0,65.0,-0.89%,0.0,,,
1155.0,QV 블룸버그 -2X 천연가스 선물 ETN(H),89390.0,0.0,0.00%,0.0,,,
1156.0,신한 레버리지 S&P500 선물 ETN,22320.0,550.0,-2.40%,0.0,,,
1157.0,형지엘리트,1410.0,5.0,-0.35%,500.0,945.0,1251.0,25.0
1158.0,대림통상,2885.0,20.0,-0.69%,1000.0,1741.0,1718.0,70.0
1159.0,파워 200,35090.0,290.0,-0.82%,0.0,,,
1160.0,HANARO 글로벌럭셔리S&P(합성),18500.0,75.0,-0.40%,0.0,,,
1161.0,한국전자홀딩스,923.0,9.0,-0.97%,500.0,3240.0,4691.0,300.0
1162.0,대양금속,1144.0,16.0,+1.42%,500.0,2550.0,4009.0,137.0
1163.0,SK디스커버리우,31650.0,50.0,-0.16%,5000.0,,,
1164.0,삼성 미국 대형 성장주 ETN,21490.0,380.0,-1.74%,0.0,,,
1165.0,이화산업,15250.0,20.0,+0.13%,5000.0,586.0,2685.0,-9.0
1166.0,TIGER 레버리지,17055.0,330.0,-1.90%,0.0,,,
1167.0,윌비스,634.0,21.0,-3.21%,1000.0,2549.0,2704.0,2.0
1168.0,HANARO Fn K-뉴딜디지털플러스,8760.0,165.0,-1.85%,0.0,,,
1169.0,대상우,30850.0,1050.0,+3.52%,1000.0,,,
1170.0,KBSTAR 금융채액티브,102155.0,105.0,+0.10%,0.0,,,
1171.0,KOSEF 통안채1년,105400.0,50.0,+0.05%,0.0,,,
1172.0,DL우,25000.0,250.0,-0.99%,5000.0,,,
1173.0,우진아이엔에스,5530.0,40.0,-0.72%,500.0,840.0,1116.0,-56.0
1174.0,신한 S&P500 VIX S/T 선물 ETN D,7015.0,435.0,+6.61%,0.0,,,
1175.0,대한방직,7920.0,80.0,-1.00%,1000.0,1915.0,2106.0,-39.0
1176.0,KODEX 200IT TR,12335.0,115.0,-0.92%,0.0,,,
1177.0,원림,18220.0,290.0,-1.57%,5000.0,819.0,1699.0,34.0
1178.0,삼성 블룸버그 인버스 2X WTI원유 선물 ETN,16620.0,140.0,+0.85%,0.0,,,
1179.0,KODEX 미국S&P500배당귀족커버드콜(합성 H),8470.0,30.0,-0.35%,0.0,,,
1180.0,태양금속우,12310.0,760.0,+6.58%,500.0,,,
1181.0,DL이앤씨우,19200.0,20.0,+0.10%,5000.0,,,
1182.0,한투 코스피 양매도 3% OTM ETN,8070.0,0.0,0.00%,0.0,,,
1183.0,유화증권우,2305.0,25.0,-1.07%,1000.0,,,
1184.0,신한 레버리지 금 선물 ETN,20095.0,90.0,-0.45%,0.0,,,
1185.0,TIGER 차이나바이오테크SOLACTIVE,6125.0,115.0,-1.84%,0.0,,,
1186.0,화인베스틸,1341.0,21.0,-1.54%,500.0,1396.0,1796.0,7.0
1187.0,WISCOM,2590.0,10.0,-0.38%,500.0,1257.0,1285.0,7.0
1188.0,KODEX 차이나2차전지MSCI(합성),4990.0,15.0,-0.30%,0.0,,,
1189.0,삼성 미국 대형 가치주 ETN,19670.0,0.0,0.00%,0.0,,,
1190.0,KODEX 미국배당프리미엄액티브,9935.0,60.0,-0.60%,0.0,,,
1191.0,전방,23300.0,400.0,-1.69%,5000.0,1249.0,3048.0,-350.0
1192.0,TIGER 인터넷TOP10,3645.0,70.0,-1.88%,0.0,,,
1193.0,KODEX 미국채10년선물,11110.0,60.0,+0.54%,0.0,,,
1194.0,삼성 미국 대형 성장주 ETN(H),19390.0,0.0,0.00%,0.0,,,
1195.0,세우글로벌,1351.0,13.0,-0.95%,500.0,281.0,499.0,16.0
1196.0,KODEX 인도Nifty50레버리지(합성),12885.0,490.0,-3.66%,0.0,,,
1197.0,미래에셋 인버스 2X 원유선물혼합 ETN(H),15400.0,90.0,+0.59%,0.0,,,
1198.0,부산주공,486.0,0.0,0.00%,500.0,2305.0,2326.0,-65.0
1199.0,TIGER 글로벌BBIG액티브,12260.0,135.0,-1.09%,0.0,,,
1200.0,신한 레버리지 다우존스지수 선물 ETN(H),38045.0,875.0,-2.25%,0.0,,,
1201.0,태원물산,4990.0,0.0,0.00%,500.0,110.0,349.0,-5.0
1202.0,TIGER 차이나HSCEI,7890.0,75.0,-0.94%,0.0,,,
1203.0,동양고속,13070.0,60.0,+0.46%,5000.0,1044.0,1655.0,-112.0
1204.0,TIGER 2차전지TOP10레버리지,5745.0,160.0,-2.71%,0.0,,,
1205.0,QV S&P500 버퍼10% 9월 ETN,12540.0,0.0,0.00%,0.0,,,
1206.0,비비안,1261.0,13.0,-1.02%,500.0,2131.0,2011.0,57.0
1207.0,SOL 200 Top10,8500.0,120.0,-1.39%,0.0,,,
1208.0,동일제강,1840.0,14.0,-0.76%,500.0,1968.0,1797.0,25.0
1209.0,TIGER 미국나스닥바이오,19860.0,500.0,-2.46%,0.0,,,
1210.0,삼성 레버리지 은 선물 ETN(H),12410.0,160.0,+1.31%,0.0,,,
1211.0,TBH글로벌,1773.0,19.0,-1.06%,500.0,2031.0,1123.0,20.0
1212.0,ACE 엔비디아채권혼합블룸버그,14785.0,115.0,-0.77%,0.0,,,
1213.0,한투 레버리지 코스닥150선물 ETN,36855.0,65.0,+0.18%,0.0,,,
1214.0,HANARO 200선물레버리지,19330.0,435.0,-2.20%,0.0,,,
1215.0,TIGER 인버스,4950.0,40.0,+0.81%,0.0,,,
1216.0,KODEX 삼성전자채권혼합Wise,11075.0,35.0,+0.32%,0.0,,,
1217.0,대신 레버리지 코스닥 150 선물 ETN,36335.0,380.0,-1.03%,0.0,,,
1218.0,미래아이앤지,1301.0,33.0,-2.47%,500.0,128.0,975.0,31.0
1219.0,KODEX 200롱코스닥150숏선물,8425.0,15.0,+0.18%,0.0,,,
1220.0,하나 레버리지 코스닥150 선물 ETN,36225.0,605.0,-1.64%,0.0,,,
1221.0,ARIRANG ESG가치주액티브,8170.0,70.0,-0.85%,0.0,,,
1222.0,TIGER 200 헬스케어,17750.0,45.0,-0.25%,0.0,,,
1223.0,호텔신라우,47600.0,200.0,-0.42%,5000.0,,,
1224.0,ACE 200TR,22305.0,195.0,-0.87%,0.0,,,
1225.0,삼성 레버리지 코스닥150 선물 ETN,35615.0,985.0,-2.69%,0.0,,,
1226.0,KODEX 차이나H,13675.0,160.0,-1.16%,0.0,,,
1227.0,ACE 포스코그룹포커스,8995.0,315.0,+3.63%,0.0,,,
1228.0,ACE 중장기국공채액티브,101205.0,245.0,+0.24%,0.0,,,
1229.0,KODEX 200ESG,12625.0,150.0,-1.17%,0.0,,,
1230.0,KODEX 코스피TR,12610.0,120.0,-0.94%,0.0,,,
1231.0,KODEX IT,18570.0,155.0,-0.83%,0.0,,,
1232.0,세기상사,6310.0,90.0,-1.41%,500.0,337.0,516.0,-8.0
1233.0,주연테크,592.0,11.0,-1.82%,200.0,667.0,532.0,-63.0
1234.0,TIGER 유로스탁스50(합성 H),15880.0,200.0,-1.24%,0.0,,,
1235.0,KR모터스,362.0,3.0,-0.82%,500.0,1171.0,1492.0,-62.0
1236.0,덕성우,25000.0,3850.0,+18.20%,500.0,,,
1237.0,삼성 미국 대형 가치주 ETN(H),17395.0,0.0,0.00%,0.0,,,
1238.0,한성기업,5590.0,150.0,-2.61%,5000.0,2922.0,2349.0,71.0
1239.0,신한 구리 선물 ETN(H),17340.0,110.0,-0.63%,0.0,,,
1240.0,에넥스,573.0,1.0,-0.17%,500.0,2060.0,1281.0,-235.0
1241.0,KODEX 미국달러선물인버스,8700.0,20.0,-0.23%,0.0,,,
1242.0,TIGER 미국배당+3%프리미엄다우존스,10240.0,105.0,-1.01%,0.0,,,
1243.0,동원수산,7340.0,10.0,+0.14%,5000.0,1770.0,1218.0,58.0
1244.0,유안타증권우,2645.0,15.0,-0.56%,5000.0,,,
1245.0,KODEX K-친환경선박액티브,10650.0,310.0,-2.83%,0.0,,,
1246.0,참엔지니어링,401.0,1.0,-0.25%,500.0,1706.0,7397.0,13.0
1247.0,카프로,850.0,8.0,-0.93%,500.0,4272.0,3022.0,-1223.0
1248.0,TIGER 미국S&P500배당귀족,10430.0,100.0,-0.95%,0.0,,,
1249.0,한국주강,2975.0,5.0,-0.17%,500.0,544.0,480.0,-5.0
1250.0,경인전자,21300.0,200.0,-0.93%,5000.0,201.0,684.0,1.0
1251.0,한투 블룸버그 인버스 2X WTI원유 선물 ETN,16675.0,180.0,+1.09%,0.0,,,
1252.0,TIGER KEDI혁신기업ESG30,10400.0,140.0,-1.33%,0.0,,,
1253.0,KOSEF 미국달러선물,14480.0,30.0,+0.21%,0.0,,,
1254.0,성문전자,1471.0,13.0,-0.88%,500.0,500.0,572.0,25.0
1255.0,삼성 레버리지 금 선물 ETN(H),33010.0,255.0,-0.77%,0.0,,,
1256.0,하나 -0.5X S&P500 VIX S/T 선물 ETN(H),32900.0,0.0,0.00%,0.0,,,
1257.0,하나 Solactive US Tech Top 10 ETN(H),16310.0,0.0,0.00%,0.0,,,
1258.0,하나 레버리지 콩 선물 ETN(H),32475.0,675.0,-2.04%,0.0,,,
1259.0,삼성 인버스 0.5X S&P500 VIX S/T선물 ETN,32440.0,960.0,-2.87%,0.0,,,
1260.0,ARIRANG 미국장기우량회사채,90585.0,225.0,+0.25%,0.0,,,
1261.0,한투 인버스 0.5X S&P500 VIX S/T 선물 ETN,32355.0,980.0,-2.94%,0.0,,,
1262.0,TIGER 인도니프티50레버리지(합성),31565.0,1185.0,-3.62%,0.0,,,
1263.0,SUN&L,2550.0,20.0,-0.78%,1000.0,5067.0,5244.0,-177.0
1264.0,한투 인버스 2X 나스닥 100 ETN,1069.0,31.0,+2.99%,0.0,,,
1265.0,하이트론,1160.0,24.0,-2.03%,500.0,79.0,69.0,-98.0
1266.0,이스타코,746.0,1.0,-0.13%,500.0,76.0,798.0,-32.0
1267.0,KBSTAR 중국본토CSI300,8195.0,45.0,-0.55%,0.0,,,
1268.0,KODEX WTI원유선물인버스(H),4640.0,10.0,+0.22%,0.0,,,
1269.0,UNICORN 생성형AI강소기업액티브,9850.0,165.0,-1.65%,0.0,,,
1270.0,TIGER 미국나스닥100TR채권혼합Fn,11660.0,30.0,-0.26%,0.0,,,
1271.0,TIGER 200IT레버리지,39100.0,840.0,-2.10%,0.0,,,
1272.0,삼성 코스닥 150 TR ETN,10425.0,190.0,+1.86%,0.0,,,
1273.0,금호전기,840.0,14.0,+1.69%,500.0,460.0,618.0,-118.0
1274.0,TIGER 골드선물(H),13775.0,45.0,-0.33%,0.0,,,
1275.0,TIGER S&P글로벌헬스케어(합성),20095.0,125.0,-0.62%,0.0,,,
1276.0,TIGER 차이나전기차레버리지(합성),4265.0,10.0,+0.24%,0.0,,,
1277.0,BYC우,142400.0,0.0,0.00%,5000.0,,,
1278.0,KBSTAR 2차전지TOP10,16570.0,230.0,-1.37%,0.0,,,
1279.0,KODEX 미국달러선물레버리지,12665.0,70.0,+0.56%,0.0,,,
1280.0,메리츠 KAP 통안채 6개월 ETN,51055.0,0.0,0.00%,0.0,,,
1281.0,KOSEF 글로벌퓨처모빌리티,9240.0,235.0,-2.48%,0.0,,,
1282.0,SOL 미국TOP5채권혼합40 Solactive,11650.0,30.0,-0.26%,0.0,,,
1283.0,신한 금 선물 ETN(H),15085.0,55.0,-0.36%,0.0,,,
